-1.3727169,-89.7403841,Water areas
-1.3728114,-89.7403715,Water areas
-1.3725497,-89.7406378,Water areas
-1.3727074,-89.7404152,Water areas
-1.3727039,-89.7404183,Water areas
-1.3726981,-89.7403793,Water areas
-1.3727276,-89.7403858,Water areas
-1.3727456,-89.7403576,Water areas
-1.372728,-89.7403897,Water areas
-1.3727121,-89.7403909,Water areas
-1.3727202,-89.7404296,Water areas
-1.3726692,-89.7403565,Water areas
-1.3725206,-89.740541,Water areas
-1.372704,-89.7403682,Water areas
-1.3727534,-89.7403649,Water areas
-1.3727181,-89.7403809,Water areas
-1.3727242,-89.7403513,Water areas
-1.3727222,-89.7403535,Water areas
-1.3727217,-89.7403955,Water areas
-1.3727258,-89.7404112,Water areas
-1.3727037,-89.7403713,Water areas
-1.3726999,-89.7403758,Water areas
-1.3727208,-89.7403492,Water areas
-1.3727394,-89.7403575,Water areas
-1.3727337,-89.7403749,Water areas
-1.3727209,-89.7404008,Water areas
-1.3727253,-89.7404107,Water areas
-1.3727008,-89.7403673,Water areas
-1.372727,-89.7403677,Water areas
-1.3726997,-89.740339,Water areas
-1.3726609,-89.7404876,Water areas
-1.3727088,-89.7403961,Water areas
-1.3727162,-89.7402811,Water areas
-1.3727239,-89.7403913,Water areas
-1.3730301,-89.7404569,Water areas
-1.3728658,-89.7406745,Water areas
-1.372681,-89.740406,Water areas
-1.3727056,-89.7403447,Water areas
-1.3727008,-89.7403474,Water areas
-1.372724,-89.7403784,Water areas
-1.3727399,-89.7403837,Water areas
-1.3727295,-89.7404474,Water areas
-1.3727304,-89.7403833,Water areas
-1.372707,-89.740393,Water areas
-1.3727171,-89.7403668,Water areas
-1.3726863,-89.7403471,Water areas
-1.372698,-89.7403742,Water areas
-1.3727725,-89.7403529,Water areas
-1.3727148,-89.7403673,Water areas
-1.3727468,-89.7403694,Water areas
-1.3726909,-89.7403533,Water areas
-1.3727166,-89.7403828,Water areas
-1.3727729,-89.7403837,Water areas
-1.3726836,-89.7402975,Water areas
-1.3727199,-89.7403397,Water areas
-1.372742,-89.7403603,Water areas
-1.3727183,-89.740333,Water areas
-1.3727684,-89.7403504,Water areas
-1.3727066,-89.7403603,Water areas
-1.3726819,-89.7403875,Water areas
-1.3727012,-89.7403848,Water areas
-1.3726949,-89.7403779,Water areas
-1.3726812,-89.7403059,Water areas
-1.3727021,-89.7403881,Water areas
-1.3727379,-89.7403247,Water areas
-1.3727079,-89.7403828,Water areas
-1.3727048,-89.7403987,Water areas
-1.3725787,-89.7401304,Water areas
-1.3727028,-89.7403866,Water areas
-1.3727213,-89.7403575,Water areas
-1.3727041,-89.7403605,Water areas
-1.3727329,-89.7403918,Water areas
-1.3727293,-89.7404087,Water areas
-1.3727057,-89.7404235,Water areas
-1.3727243,-89.7403988,Water areas
-1.3726837,-89.7403624,Water areas
-1.3727187,-89.7403774,Water areas
-1.3726886,-89.7404101,Water areas
-999999,-999999,No data available
-1.3726812,-89.7404144,Water areas
-1.3727193,-89.7403914,Water areas
-1.372751,-89.7403671,Water areas
-1.3727234,-89.7403587,Water areas
-1.3726805,-89.7403987,Water areas
-1.372732,-89.7403722,Water areas
-1.3726917,-89.7403696,Water areas
-1.3727,-89.7403582,Water areas
-1.372703,-89.7403639,Water areas
-1.3727102,-89.740352,Water areas
-1.3727098,-89.7404219,Water areas
-1.3723877,-89.7406323,Water areas
-1.3726807,-89.7403972,Water areas
-1.3727274,-89.7403649,Water areas
-1.372701,-89.7403547,Water areas
-1.372706,-89.7403848,Water areas
-1.372458,-89.7408585,Water areas
-1.3727111,-89.7403857,Water areas
-1.3728077,-89.7403793,Water areas
-1.3727183,-89.7403547,Water areas
-1.3727406,-89.7403631,Water areas
-1.3727087,-89.740379,Water areas
-1.3726901,-89.7403814,Water areas
-1.3727208,-89.7403799,Water areas
-1.3727527,-89.7403674,Water areas
-1.3727098,-89.7403346,Water areas
-1.3727181,-89.7403728,Water areas
-1.3726997,-89.7403863,Water areas
-1.372687,-89.7403406,Water areas
-1.3727099,-89.7403759,Water areas
-1.3770375,-89.7539007,Water areas
-1.3668001,-89.764653,Water areas
-1.3622217,-89.7707857,Water areas
-1.36095,-89.774069,Water areas
-1.3720825,-89.787266,Water areas
-1.3887569,-89.782017,Water areas
-1.3969836,-89.7962449,Water areas
-1.4188352,-89.8254274,Water areas
-1.4275309,-89.8311696,Water areas
-1.432624,-89.8346736,Water areas
-1.4318517,-89.8363055,Water areas
-1.4272614,-89.8359627,Water areas
-1.4345613,-89.845533,Water areas
-1.4397883,-89.8670054,Water areas
-1.4376766,-89.8913356,Water areas
-1.3535655,-89.8650026,Water areas
-1.3447572,-89.8820867,Water areas
-1.3139764,-89.7981596,Water areas
-1.3640826,-89.7952507,Water areas
-1.3727167,-89.7403479,Water areas
-1.3727466,-89.740256,Water areas
-1.3726365,-89.7403392,Water areas
-1.3727365,-89.7403592,Water areas
-1.3727645,-89.7403782,Water areas
-1.3726933,-89.7403703,Water areas
-1.3726945,-89.740331,Water areas
-1.3727216,-89.740322,Water areas
-1.3727168,-89.7403394,Water areas
-1.3727241,-89.740351,Water areas
-1.372665,-89.740399,Water areas
-1.3726746,-89.7403869,Water areas
-1.3726711,-89.7403883,Water areas
-1.3726563,-89.7403062,Water areas
-1.3726627,-89.7403824,Water areas
-1.3727809,-89.7403072,Water areas
-1.3727015,-89.7404623,Water areas
-1.3726751,-89.7403621,Water areas
-1.3726642,-89.7404538,Water areas
-1.3726044,-89.7403972,Water areas
-1.3725821,-89.7404178,Water areas
-1.3725826,-89.7403902,Water areas
-1.3726165,-89.7403693,Water areas
-1.3726438,-89.7403288,Water areas
-1.3725927,-89.7403856,Water areas
-1.3733389,-89.7401002,Water areas
-1.3790075,-89.7834345,Water areas
-1.3503518,-89.8401423,Water areas
-1.2104131,-89.9139839,Water areas
-1.1493675,-89.8853654,Water areas
-1.0666646,-89.8093319,Water areas
-1.143668,-89.7856057,Water areas
-1.2041698,-89.74487,Water areas
-1.1419362,-89.6728093,Water areas
-1.1079338,-89.7011811,Water areas
-1.0951419,-89.7246362,Water areas
-1.0909329,-89.7444404,Water areas
-1.0886164,-89.768449,Water areas
-1.0835229,-89.8026485,Water areas
-1.0694884,-89.8261779,Water areas
-1.0510135,-89.8432744,Water areas
-1.0223363,-89.8354382,Water areas
-0.9987119,-89.821468,Water areas
-0.980328,-89.8355897,Water areas
-1.0175977,-89.8837305,Water areas
-0.9710886,-89.7166163,Water areas
-1.0060462,-89.7335901,Water areas
-1.056425,-89.7403207,Water areas
-1.3285383,-89.7846629,Water areas
-1.3727969,-89.7403098,Water areas
-1.3727058,-89.7403293,Water areas
-1.3726818,-89.7403402,Water areas
-1.3727588,-89.7402868,Water areas
-1.3727289,-89.7403885,Water areas
-1.3727714,-89.7403697,Water areas
-1.3728416,-89.7402675,Water areas
-1.3728438,-89.7402931,Water areas
-1.3728327,-89.7402946,Water areas
-1.372912,-89.7402326,Water areas
-1.3729051,-89.7402317,Water areas
-1.3729212,-89.7402026,Water areas
-1.3728994,-89.7402407,Water areas
-1.3729347,-89.7403333,Water areas
-1.3728857,-89.7402656,Water areas
-1.3732265,-89.7402485,Water areas
-1.3729153,-89.740267,Water areas
-1.3729776,-89.7401789,Water areas
-1.3729354,-89.7402334,Water areas
-1.3729506,-89.7402458,Water areas
-1.3729322,-89.7401982,Water areas
-1.3729263,-89.740282,Water areas
-1.3729525,-89.740275,Water areas
-1.3729284,-89.7402128,Water areas
-1.3729428,-89.7402645,Water areas
-1.372936,-89.7402242,Water areas
-1.3729294,-89.7402298,Water areas
-1.3729425,-89.7402766,Water areas
-1.3729174,-89.7402391,Water areas
-1.3729233,-89.7403117,Water areas
-1.3729501,-89.7402255,Water areas
-1.3729507,-89.7402488,Water areas
-1.3729344,-89.7402635,Water areas
-1.3729095,-89.7402548,Water areas
-1.3729432,-89.7402441,Water areas
-1.3729094,-89.7403091,Water areas
-1.3729436,-89.7402493,Water areas
-1.3729291,-89.7402567,Water areas
-1.3729728,-89.7402677,Water areas
-1.3729173,-89.7402234,Water areas
-1.3729478,-89.7402041,Water areas
-1.3729194,-89.7402351,Water areas
-1.3729139,-89.7402351,Water areas
-1.3729138,-89.7402645,Water areas
-1.3729252,-89.7402963,Water areas
-1.3729514,-89.7402419,Water areas
-1.3729753,-89.7402284,Water areas
-1.3729619,-89.7402642,Water areas
-1.3729704,-89.7402606,Water areas
-1.3729482,-89.7402716,Water areas
-1.3729429,-89.7402214,Water areas
-1.372983,-89.7402091,Water areas
-1.3729322,-89.7402133,Water areas
-1.3729381,-89.7402689,Water areas
-1.3729404,-89.7402636,Water areas
-1.3729195,-89.7402086,Water areas
-1.3728431,-89.7401866,Water areas
-1.372941,-89.7402519,Water areas
-1.3729592,-89.7401859,Water areas
-1.3729482,-89.7402475,Water areas
-1.3729285,-89.7402392,Water areas
-1.3729429,-89.7402483,Water areas
-1.3728762,-89.7402434,Water areas
-1.3728938,-89.7402392,Water areas
-1.3729616,-89.7402629,Water areas
-1.3729178,-89.740311,Water areas
-1.3729523,-89.7400836,Water areas
-1.3729552,-89.7402401,Water areas
-1.3729528,-89.7402297,Water areas
-1.3730348,-89.740271,Water areas
-1.3728947,-89.7402386,Water areas
-1.3729578,-89.7402383,Water areas
-1.3729623,-89.7402475,Water areas
-1.373023,-89.7402033,Water areas
-1.3729218,-89.7402634,Water areas
-1.3729494,-89.7402522,Water areas
-1.3729036,-89.7402374,Water areas
-1.372918,-89.7402308,Water areas
-1.3729194,-89.7402403,Water areas
-1.3729955,-89.7402524,Water areas
-1.3729643,-89.7402559,Water areas
-1.3729539,-89.7402764,Water areas
-1.37295,-89.7402258,Water areas
-1.3729714,-89.7401899,Water areas
-1.3729566,-89.7402344,Water areas
-1.3729578,-89.7402162,Water areas
-1.372973,-89.740257,Water areas
-1.3729631,-89.7402137,Water areas
-1.372971,-89.7402183,Water areas
-1.3729519,-89.7402412,Water areas
-1.3729064,-89.7402292,Water areas
-1.3729044,-89.7402399,Water areas
-1.372915,-89.7402268,Water areas
-1.3729402,-89.7402654,Water areas
-1.3730293,-89.7401684,Water areas
-1.372961,-89.740228,Water areas
-1.3729829,-89.7402096,Water areas
-1.372952,-89.7402469,Water areas
-1.372921,-89.7402247,Water areas
-1.3729369,-89.7402392,Water areas
-1.3729552,-89.7402571,Water areas
-1.3729655,-89.7402411,Water areas
-1.3729662,-89.740291,Water areas
-1.3729605,-89.7402458,Water areas
-1.3729569,-89.7402028,Water areas
-1.3729476,-89.7402513,Water areas
-1.3729467,-89.7402297,Water areas
-1.3729333,-89.740237,Water areas
-1.3729312,-89.7402131,Water areas
-1.3729398,-89.7402481,Water areas
-1.3729187,-89.7402221,Water areas
-1.3729625,-89.7402218,Water areas
-1.3729671,-89.740246,Water areas
-1.3729736,-89.7402488,Water areas
-1.3729474,-89.7402261,Water areas
-1.3729274,-89.7402344,Water areas
-1.372964,-89.7402551,Water areas
-1.3728737,-89.7402842,Water areas
-1.3729772,-89.740277,Water areas
-1.3729521,-89.7402263,Water areas
-1.3729582,-89.7402177,Water areas
-1.3730266,-89.7402555,Water areas
-1.3729797,-89.7402696,Water areas
-1.3729397,-89.7402596,Water areas
-1.3729124,-89.7402364,Water areas
-1.3729235,-89.740253,Water areas
-1.3729735,-89.7402984,Water areas
-1.3728357,-89.7403517,Water areas
-1.3729141,-89.740199,Water areas
-1.3729207,-89.7403096,Water areas
-1.3730031,-89.7402056,Water areas
-1.3729749,-89.7402135,Water areas
-1.3729833,-89.7402224,Water areas
-1.3730102,-89.7403326,Water areas
-1.3729483,-89.7402475,Water areas
-1.3729428,-89.7402074,Water areas
-1.3729631,-89.7402547,Water areas
-1.3729035,-89.7402694,Water areas
-1.3729594,-89.7402511,Water areas
-1.3729665,-89.7402766,Water areas
-1.3729353,-89.7402251,Water areas
-1.3729453,-89.7402393,Water areas
-1.3729166,-89.7402071,Water areas
-1.3729558,-89.7402363,Water areas
-1.3729712,-89.7402458,Water areas
-1.3729707,-89.7402545,Water areas
-1.372955,-89.740226,Water areas
-1.3729617,-89.7402287,Water areas
-1.3729758,-89.7402568,Water areas
-1.3729294,-89.7402673,Water areas
-1.3729279,-89.7402646,Water areas
-1.3729354,-89.7402154,Water areas
-1.3729258,-89.74022,Water areas
-1.3729442,-89.7402227,Water areas
-1.37295,-89.7402902,Water areas
-1.3729002,-89.7403031,Water areas
-1.372909,-89.7402384,Water areas
-1.3729461,-89.7402037,Water areas
-1.3729866,-89.7401943,Water areas
-1.3729421,-89.7402165,Water areas
-1.3730124,-89.7402783,Water areas
-1.372949,-89.7402772,Water areas
-1.3729384,-89.7402286,Water areas
-1.372911,-89.7402738,Water areas
-1.3729389,-89.7402306,Water areas
-1.3729384,-89.7402421,Water areas
-1.3729237,-89.7402499,Water areas
-1.3729313,-89.7402459,Water areas
-1.3729332,-89.7402424,Water areas
-1.3728544,-89.7402177,Water areas
-1.3728708,-89.7402951,Water areas
-1.3728799,-89.7402505,Water areas
-1.3729176,-89.7402375,Water areas
-1.3729052,-89.7402568,Water areas
-1.3729011,-89.7402386,Water areas
-1.3729283,-89.7402585,Water areas
-1.3729302,-89.7402542,Water areas
-1.3729,-89.7402616,Water areas
-1.3729101,-89.7402515,Water areas
-1.3729239,-89.7402522,Water areas
-1.3729164,-89.7402736,Water areas
-1.3729282,-89.7402588,Water areas
-1.372897,-89.7402539,Water areas
-1.3729099,-89.7402444,Water areas
-1.3730301,-89.7402474,Water areas
-1.3728956,-89.7402468,Water areas
-1.3728863,-89.7402605,Water areas
-1.3729017,-89.7402835,Water areas
-1.3728832,-89.7402666,Water areas
-1.3728932,-89.740329,Water areas
-1.3728823,-89.7402494,Water areas
-1.3728202,-89.740147,Water areas
-1.3728869,-89.7402799,Water areas
-1.3728823,-89.7402224,Water areas
-1.3728384,-89.7403782,Water areas
-1.3728726,-89.7402742,Water areas
-1.3728835,-89.7403331,Water areas
-1.3728748,-89.7402696,Water areas
-1.3728379,-89.7402842,Water areas
-1.3728359,-89.7402552,Water areas
-1.372888,-89.7402798,Water areas
-1.3728779,-89.7402969,Water areas
-1.3729231,-89.7403619,Water areas
-1.3728622,-89.7402619,Water areas
-1.3728357,-89.7402709,Water areas
-1.3728605,-89.7402785,Water areas
-1.3728593,-89.7403067,Water areas
-1.3728626,-89.7402723,Water areas
-1.3728872,-89.7402469,Water areas
-1.3728753,-89.7401464,Water areas
-1.3728384,-89.7406054,Water areas
-1.372881,-89.7402773,Water areas
-1.3728828,-89.7402904,Water areas
-1.3728681,-89.740268,Water areas
-1.3728657,-89.7402669,Water areas
-1.3728647,-89.7402773,Water areas
-1.3728706,-89.7402671,Water areas
-1.3728861,-89.740274,Water areas
-1.3728361,-89.7402854,Water areas
-1.37287,-89.7402594,Water areas
-1.3728623,-89.7402819,Water areas
-1.3728711,-89.7402149,Water areas
-1.3729023,-89.740193,Water areas
-1.372881,-89.7402544,Water areas
-1.3728487,-89.7402691,Water areas
-1.3728693,-89.7402405,Water areas
-1.3728626,-89.7403035,Water areas
-1.3728661,-89.740258,Water areas
-1.3728571,-89.7402811,Water areas
-1.3728565,-89.7402854,Water areas
-1.3728635,-89.7402756,Water areas
-1.3728745,-89.7402649,Water areas
-1.3728475,-89.7402554,Water areas
-1.3728439,-89.7402653,Water areas
-1.3728455,-89.7402432,Water areas
-1.3728553,-89.7402654,Water areas
-1.3728672,-89.7402309,Water areas
-1.3728684,-89.7402593,Water areas
-1.3728683,-89.7402322,Water areas
-1.3728001,-89.7404056,Water areas
-1.3728497,-89.7402856,Water areas
-1.3728726,-89.7402678,Water areas
-1.372903,-89.7402734,Water areas
-1.3728779,-89.7402522,Water areas
-1.3728445,-89.7402451,Water areas
-1.3728449,-89.7402776,Water areas
-1.3728432,-89.7402776,Water areas
-1.3728669,-89.740278,Water areas
-1.3728757,-89.7402694,Water areas
-1.3728807,-89.7402521,Water areas
-1.3728421,-89.7402854,Water areas
-1.3728157,-89.7402832,Water areas
-1.3728741,-89.7402698,Water areas
-1.3728474,-89.7403926,Water areas
-1.3729067,-89.7401984,Water areas
-1.372865,-89.7402641,Water areas
-1.3728857,-89.7402976,Water areas
-1.3728672,-89.7402651,Water areas
-1.3728923,-89.7403218,Water areas
-1.3728776,-89.7402995,Water areas
-1.3728462,-89.7404223,Water areas
-1.3728426,-89.7402901,Water areas
-1.3728698,-89.7402691,Water areas
-1.3728725,-89.7402913,Water areas
-1.3728716,-89.740259,Water areas
-1.3728689,-89.7402921,Water areas
-1.3729056,-89.7402823,Water areas
-1.3728583,-89.7402789,Water areas
-1.372838,-89.7402587,Water areas
-1.3728698,-89.7402559,Water areas
-1.3730296,-89.7399483,Water areas
-1.3728246,-89.7401816,Water areas
-1.3728993,-89.740258,Water areas
-1.394329,-89.7399266,Water areas
-1.4014553,-89.7361272,Water areas
-1.4731411,-89.616209,Water areas
-1.5065774,-89.3075144,Water areas
-999999,-999999,No data available
-1.5918338,-88.4433487,Water areas
-1.6574592,-88.0350775,Water areas
-1.674055,-87.9535491,Water areas
-1.6969921,-87.8633376,Water areas
-1.7707892,-87.6987523,Water areas
-999999,-999999,No data available
-1.8759698,-87.2672898,Water areas
-999999,-999999,No data available
-2.05574,-86.6107284,Water areas
-2.1583446,-86.3013818,Water areas
-999999,-999999,No data available
-2.3727381,-85.723826,Water areas
-2.4259029,-85.5441516,Water areas
-2.5359062,-85.17378,Water areas
-2.6061197,-84.8172333,Water areas
-2.6258945,-84.5446115,Water areas
-2.6702264,-84.2779478,Water areas
-2.7230849,-83.9829827,Water areas
-2.7159589,-83.9642929,Water areas
-999999,-999999,No data available
-2.9012823,-83.4184684,Water areas
-2.9728546,-83.214495,Water areas
-3.0157309,-83.098342,Water areas
-3.0841934,-82.9054702,Water areas
-3.0915739,-82.8558955,Water areas
-3.1144796,-82.7473436,Water areas
-999999,-999999,No data available
-999999,-999999,No data available
-3.3112825,-82.2203201,Water areas
-3.3100566,-82.2034437,Water areas
-3.4264693,-82.056659,Water areas
-3.459057,-81.9700197,Water areas
-3.5331032,-81.7720936,Water areas
-3.6193752,-81.5948317,Water areas
-3.6443863,-81.5263699,Water areas
-999999,-999999,No data available
-4.0099411,-81.4259842,Water areas
-4.2140533,-81.4686699,Water areas
-4.3323994,-81.4723766,Water areas
-4.5267039,-81.3912524,Water areas
-4.6839276,-81.4090127,Water areas
-4.8683404,-81.314901,Water areas
-5.0595382,-81.4155131,Water areas
-5.0819035,-81.4126701,Water areas
-5.0740413,-81.4148333,Water areas
-5.072727,-81.4193738,Water areas
-5.0817425,-81.4150611,Water areas
-5.0758159,-81.4155646,Water areas
-5.0880992,-81.4078834,Water areas
-5.0911943,-81.4108811,Water areas
-5.1280472,-81.3902573,Water areas
-5.3546975,-81.3472354,Water areas
-5.6692846,-81.2328254,Water areas
-6.0174338,-81.2159375,Water areas
-6.2353677,-81.0833459,Water areas
-6.227316,-81.0819592,Water areas
-6.2132779,-81.0824034,Water areas
-6.191049,-81.0901042,Water areas
-6.1699165,-81.1002572,Water areas
-6.1737803,-81.0941045,Water areas
-6.1583662,-81.1018662,Water areas
-6.1470926,-81.1058832,Water areas
-6.1281702,-81.1155197,Water areas
-6.1150644,-81.1244253,Water areas
-6.0941114,-81.1373216,Water areas
-6.0769075,-81.1467757,Water areas
-6.1239317,-81.100422,Water areas
-6.3500486,-80.7958858,Water areas
-6.4927044,-80.5574499,Water areas
-6.582988,-80.3450312,Water areas
-6.7009875,-80.2037084,Water areas
-6.7162462,-80.1405457,Water areas
-6.7307228,-80.1837604,Water areas
-6.6975072,-80.2025034,Water areas
-6.6895499,-80.2109594,Water areas
-6.678738,-80.2169959,Water areas
-6.6695328,-80.2255571,Water areas
-6.6615653,-80.2355786,Water areas
-6.6538591,-80.2457208,Water areas
-6.6458491,-80.2542902,Water areas
-6.6381041,-80.2620031,Water areas
-6.6311895,-80.2692252,Water areas
-6.6252497,-80.2770083,Water areas
-6.6661251,-80.2261006,Water areas
-6.6960823,-80.2359679,Water areas
-6.7030399,-80.1982077,Water areas
-6.751163,-80.1798739,Water areas
-6.769187,-80.131283,Water areas
-999999,-999999,No data available
-6.7292633,-80.2365405,Water areas
-6.7003929,-80.1913787,Water areas
-6.6910762,-80.1880559,Water areas
-6.6845107,-80.1948403,Water areas
-6.6781607,-80.201287,Water areas
-6.6723977,-80.2070618,Water areas
-6.6661362,-80.2129613,Water areas
-6.6589858,-80.2188966,Water areas
-6.6522108,-80.224501,Water areas
-6.6461047,-80.2293722,Water areas
-6.6242617,-80.2813456,Water areas
-6.6778146,-80.3029454,Water areas
-6.7350695,-80.1958566,Water areas
-6.7958447,-80.1764681,Water areas
-6.7998092,-80.1747126,Water areas
-6.7908145,-80.1773567,Water areas
-6.7783316,-80.1831226,Water areas
-6.765966,-80.1888305,Water areas
-6.7512744,-80.1813811,Water areas
-6.7421258,-80.185768,Water areas
-6.7341122,-80.1909162,Water areas
-6.7284538,-80.1938249,Water areas
-6.7241196,-80.1978545,Water areas
-6.7168299,-80.1976406,Water areas
-6.7103349,-80.2016956,Water areas
-6.6995666,-80.1978467,Water areas
-6.769129,-80.1534077,Water areas
-6.9694589,-79.9197361,Water areas
-999999,-999999,No data available
-7.0240566,-80.1976411,Water areas
-7.0100681,-80.1988688,Water areas
-6.9590678,-80.2360372,Water areas
-6.9228384,-80.0437977,Water areas
-6.9466923,-80.0214798,Water areas
-6.959742,-79.9951271,Water areas
-6.9521412,-80.002804,Water areas
-6.945814,-80.0106817,Water areas
-6.9412537,-80.0197707,Water areas
-6.9342208,-80.0279013,Water areas
-6.9252371,-80.0327757,Water areas
-6.9140652,-80.0373674,Water areas
-6.9021604,-80.043984,Water areas
-6.9295049,-80.0047918,Water areas
-6.9426133,-79.9649533,Water areas
-6.9068482,-80.0085539,Water areas
-6.7628978,-80.1764686,Water areas
-6.7587757,-80.0982189,Water areas
-6.8890977,-80.2029509,Water areas
-6.6908252,-80.2990281,Water areas
-999999,-999999,No data available
-6.6939123,-80.2817591,Water areas
-6.6803176,-80.2947579,Water areas
-6.6665386,-80.3069438,Water areas
-6.6550647,-80.3187516,Water areas
-6.6471484,-80.32926,Water areas
-6.6369414,-80.3359466,Water areas
-6.597679,-80.2992514,Water areas
-6.5842959,-80.2926634,Water areas
-6.6563165,-80.2733946,Water areas
-6.6566486,-80.3508953,Water areas
-6.6621934,-80.3421215,Water areas
-6.6569978,-80.3542566,Water areas
-6.649028,-80.3756745,Water areas
-6.6764672,-80.3419983,Water areas
-6.6986884,-80.319911,Water areas
-6.6885084,-80.3137298,Water areas
-6.6780076,-80.2670343,Water areas
-6.6674069,-80.2772479,Water areas
-6.6567151,-80.2845575,Water areas
-6.6473805,-80.2912153,Water areas
-6.6406229,-80.2974791,Water areas
-6.6334847,-80.3039135,Water areas
-6.6251872,-80.3132656,Water areas
-6.6070355,-80.3099808,Water areas
-6.6230288,-80.3013458,Water areas
-6.6060965,-80.4196374,Water areas
-6.4567331,-80.6456227,Water areas
-6.3139053,-80.8372824,Water areas
-6.2071413,-81.1364833,Water areas
-6.162574,-81.1757179,Water areas
-999999,-999999,No data available
-5.4784439,-82.1297332,Water areas
-999999,-999999,No data available
-5.1325734,-82.8470285,Water areas
-5.1496117,-82.8648612,Water areas
-5.166166,-82.8826399,Water areas
-5.187589,-82.9007018,Water areas
-5.2093652,-82.91792,Water areas
-5.2311802,-82.9315935,Water areas
-5.1080267,-83.1488318,Water areas
-4.7632614,-83.649241,Water areas
-999999,-999999,No data available
-999999,-999999,No data available
-999999,-999999,No data available
-3.0848589,-86.2760034,Water areas
-2.815529,-86.7727142,Water areas
-2.6674682,-87.0705459,Water areas
-2.6494113,-87.0916272,Water areas
-2.6314329,-87.1121203,Water areas
-2.6322519,-87.1411432,Water areas
-2.6346664,-87.1639549,Water areas
-2.6365002,-87.1840653,Water areas
-2.6365969,-87.203857,Water areas
-2.6374378,-87.228165,Water areas
-2.6402465,-87.2535347,Water areas
-2.6440017,-87.2789859,Water areas
-2.4317239,-87.5650191,Water areas
-2.0911969,-88.003149,Water areas
-999999,-999999,No data available
-999999,-999999,No data available
-1.4185873,-89.4328239,Water areas
-1.4182888,-89.7185832,Water areas
-1.3728536,-89.740261,Water areas
-1.3728926,-89.7402631,Water areas
-1.3728567,-89.7402547,Water areas
-1.3728855,-89.7402591,Water areas
-1.3728863,-89.7403327,Water areas
-1.3728591,-89.7402738,Water areas
-1.3728586,-89.74027,Water areas
-1.3728714,-89.7402404,Water areas
-1.372875,-89.7402546,Water areas
-1.3728694,-89.7402737,Water areas
-1.3728679,-89.7402781,Water areas
-1.3728467,-89.7402757,Water areas
-1.372854,-89.7402896,Water areas
-1.3728717,-89.7402418,Water areas
-1.3728718,-89.7403263,Water areas
-1.3728786,-89.740353,Water areas
-1.3728485,-89.7402669,Water areas
-1.372867,-89.7402565,Water areas
-1.3728707,-89.7402756,Water areas
-1.3728845,-89.7402803,Water areas
-1.3728898,-89.7402971,Water areas
-1.3728523,-89.7402784,Water areas
-1.3728467,-89.7402774,Water areas
-1.3728672,-89.7402849,Water areas
-1.3728711,-89.7402638,Water areas
-1.3728732,-89.7402669,Water areas
-1.3728733,-89.7402734,Water areas
-1.3728842,-89.7402872,Water areas
-1.3728523,-89.7402762,Water areas
-1.3728649,-89.7402389,Water areas
-1.372864,-89.7402573,Water areas
-1.3728363,-89.7405121,Water areas
-1.3826549,-89.7457976,Water areas
-1.4420569,-90.0598718,Water areas
-1.3376896,-90.2811617,Water areas
-1.3519763,-90.2984606,Water areas
-1.3586764,-90.3164767,Water areas
-1.3698809,-90.332508,Water areas
-1.3860637,-90.3514407,Water areas
-1.4033374,-90.3763907,Water areas
-1.4217708,-90.4063012,Water areas
-1.4398689,-90.4362537,Water areas
-1.4844787,-90.480301,Water areas
-1.4216912,-90.2877319,Water areas
-1.3934612,-90.3032301,Water areas
-1.4149755,-90.2646377,Water areas
-1.357155,-89.9925284,Water areas
-1.3727341,-89.8537322,Water areas
-1.3728712,-89.7402512,Water areas
-1.3728643,-89.7402721,Water areas
-1.372886,-89.7402496,Water areas
-1.372869,-89.7402517,Water areas
-1.3728749,-89.7402705,Water areas
-1.3728592,-89.7402573,Water areas
-1.3728258,-89.7402554,Water areas
-1.3728409,-89.7402527,Water areas
-1.3728771,-89.7402418,Water areas
-1.3728878,-89.7402614,Water areas
-1.3728758,-89.7402858,Water areas
-1.3728733,-89.7402803,Water areas
-1.3728465,-89.740256,Water areas
-1.3728573,-89.7402836,Water areas
-1.372863,-89.7402556,Water areas
-1.3728757,-89.7402543,Water areas
-1.3728618,-89.7402828,Water areas
-1.5118898,-89.6443206,Water areas
-1.6944379,-89.6537887,Water areas
-1.680141,-89.7040565,Water areas
-1.6645943,-89.7267299,Water areas
-1.6519806,-89.7480548,Water areas
-1.6369168,-89.7651284,Water areas
-1.6179819,-89.7798157,Water areas
-1.5982221,-89.791763,Water areas
-1.5821406,-89.8021234,Water areas
-1.6036044,-89.7680807,Water areas
-1.7420418,-89.9821392,Water areas
-1.77284,-89.9812036,Water areas
-1.7751178,-89.8468432,Water areas
-1.7749164,-89.8466344,Water areas
-1.7859686,-89.8467714,Water areas
-1.7724434,-89.8583777,Water areas
-1.7605008,-89.8754163,Water areas
-1.7473113,-89.8931524,Water areas
-1.7329277,-89.9105108,Water areas
-1.7179199,-89.9248945,Water areas
-1.7022909,-89.9367267,Water areas
-1.6861978,-89.9474682,Water areas
-1.6724957,-89.9613474,Water areas
-1.6625067,-89.9811356,Water areas
-1.6552414,-90.0019185,Water areas
-1.6445789,-90.0208416,Water areas
-1.6393526,-90.0396678,Water areas
-1.5736744,-90.0049132,Water areas
-1.49324,-89.9404031,Water areas
-1.4828877,-89.955701,Water areas
-1.380526,-89.8169417,Water areas
